MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1860603	Rpl36	ribosomal protein L36	17		translation at presynapse			NAS		J:263376 	
MGI:3782787	Rpl36-ps12	ribosomal protein L36, pseudogene 12	6		cytoplasmic translation			ISO	Q9Y3U8 	J:164563 	
MGI:1201789	Rpl36a	ribosomal protein L36A	X		cytoplasmic translation			ISO	P83881 	J:164563 	
MGI:1201789	Rpl36a	ribosomal protein L36A	X		cytoplasmic translation			NAS		J:314083 	
MGI:1201789	Rpl36a	ribosomal protein L36A	X		translation			IEA	IPR000552 IPR011332 	J:72247 	
MGI:1201789	Rpl36a	ribosomal protein L36A	X		translation at postsynapse			NAS		J:263419 	
MGI:1201789	Rpl36a	ribosomal protein L36A	X		translation at presynapse			NAS		J:263419 	
MGI:1914531	Rpl37	ribosomal protein L37	15		cytoplasmic translation			NAS		J:314083 	
MGI:1914531	Rpl37	ribosomal protein L37	15		translation			IEA	IPR001569 IPR011331 IPR011332 IPR018267 	J:72247 	
MGI:1914531	Rpl37	ribosomal protein L37	15		translation at postsynapse			NAS		J:263376 	
MGI:1914531	Rpl37	ribosomal protein L37	15		translation at presynapse			NAS		J:263376 	
MGI:98068	Rpl37a	ribosomal protein L37a	1		cytoplasmic translation			NAS		J:314083 	
MGI:98068	Rpl37a	ribosomal protein L37a	1		translation			IEA	IPR002674 IPR011331 IPR011332 	J:72247 	
MGI:98068	Rpl37a	ribosomal protein L37a	1		translation at postsynapse			NAS		J:263419 	
MGI:98068	Rpl37a	ribosomal protein L37a	1		translation at presynapse			NAS		J:263419 	
MGI:1914921	Rpl38	ribosomal protein L38	11		cytoplasmic translation			IEA	ENSP00000309830 P63173 	J:342605 	
MGI:1914921	Rpl38	ribosomal protein L38	11		cytoplasmic translation			ISO	P63173 	J:164563 	
MGI:1914921	Rpl38	ribosomal protein L38	11		cytoplasmic translation			NAS		J:314083 	
MGI:1914921	Rpl38	ribosomal protein L38	11		regulation of translation			IMP	MGI:1859977 	J:173414 	
MGI:1914921	Rpl38	ribosomal protein L38	11		regulation of translation			IMP	MGI:1861228 	J:173414 	
MGI:1914921	Rpl38	ribosomal protein L38	11		regulation of translation			IMP	MGI:2447994 	J:173414 	
MGI:1914921	Rpl38	ribosomal protein L38	11		translation			IEA	IPR002675 	J:72247 	
MGI:1914921	Rpl38	ribosomal protein L38	11		translation at postsynapse			NAS		J:263376 	
MGI:1914921	Rpl38	ribosomal protein L38	11		translation at presynapse			NAS		J:263376 	
MGI:1914498	Rpl39	ribosomal protein L39	X		cytoplasmic translation			IEA	ENSP00000355315 P62891 	J:342605 	
MGI:1914498	Rpl39	ribosomal protein L39	X		cytoplasmic translation			IMP		J:333008 	
MGI:1914498	Rpl39	ribosomal protein L39	X		cytoplasmic translation			ISO	P62891 	J:164563 	
MGI:1914498	Rpl39	ribosomal protein L39	X		cytoplasmic translation			NAS		J:314083 	
MGI:1914498	Rpl39	ribosomal protein L39	X		translation			IEA	IPR000077 IPR020083 	J:72247 	
MGI:1915422	Rpl39l	ribosomal protein L39-like	16		cytoplasmic translation			IMP		J:333008 	
MGI:1915422	Rpl39l	ribosomal protein L39-like	16		translation			IEA	IPR000077 IPR020083 	J:72247 	
MGI:1915195	Rpl41	ribosomal protein L41	10		cytoplasmic translation			NAS		J:314083 	
MGI:1915195	Rpl41	ribosomal protein L41	10		translation			IEA	IPR007836 	J:72247 	
MGI:1927636	Rplp0	ribosomal protein lateral stalk subunit P0	5		cytoplasmic translation			IBA	PTN000474664 S000004332 	J:161428 	
MGI:1927636	Rplp0	ribosomal protein lateral stalk subunit P0	5		cytoplasmic translation			NAS		J:314083 	
MGI:1927099	Rplp1	ribosomal protein lateral stalk subunit P1	9		cytoplasmic translation			IBA	PTN000474938 S000002239 S000002288 	J:161428 	
MGI:1927099	Rplp1	ribosomal protein lateral stalk subunit P1	9		cytoplasmic translation			NAS		J:314083 	
MGI:1927099	Rplp1	ribosomal protein lateral stalk subunit P1	9		regulation of translation			IMP		J:218949 	
MGI:1927099	Rplp1	ribosomal protein lateral stalk subunit P1	9		translational elongation			IEA	IPR027534 	J:72247 	
MGI:3646958	Rplp1rt	ribosomal protein lateral stalk subunit P1, retrotransposed	19		cytoplasmic translation			IBA	PTN000474938 S000002239 S000002288 	J:161428 	
MGI:1914436	Rplp2	ribosomal protein lateral stalk subunit P2	7		cytoplasmic translation			NAS		J:314083 	
MGI:1914436	Rplp2	ribosomal protein lateral stalk subunit P2	7		cytoplasmic translational elongation			IEA	IPR044076 	J:72247 	
MGI:1914436	Rplp2	ribosomal protein lateral stalk subunit P2	7		translation at postsynapse			NAS		J:263376 	
MGI:1914436	Rplp2	ribosomal protein lateral stalk subunit P2	7		translation at presynapse			NAS		J:263376 	
MGI:1914436	Rplp2	ribosomal protein lateral stalk subunit P2	7		translational elongation			IEA	IPR027534 	J:72247 	
MGI:105110	Rps2	ribosomal protein S2	17		cytoplasmic translation			NAS		J:314083 	
MGI:105110	Rps2	ribosomal protein S2	17		translation			IBA	P0A7W1 PTN000346706 RGD:619887 	J:161428 	
MGI:105110	Rps2	ribosomal protein S2	17		translation			IEA	IPR000851 IPR005324 IPR005711 IPR013810 	J:72247 	
MGI:1350917	Rps3	ribosomal protein S3	7		cytoplasmic translation			NAS		J:314083 	
MGI:1350917	Rps3	ribosomal protein S3	7		negative regulation of translation			IEA	ENSP00000434643 P23396 	J:342605 	
MGI:1350917	Rps3	ribosomal protein S3	7		negative regulation of translation			ISO	P23396 	J:164563 	
MGI:1350917	Rps3	ribosomal protein S3	7		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1350917	Rps3	ribosomal protein S3	7		translation			IEA	IPR001351 IPR005703 	J:72247 	
MGI:1202063	Rps3a1	ribosomal protein S3A1	3		cytoplasmic translation			NAS		J:314083 	
MGI:1202063	Rps3a1	ribosomal protein S3A1	3		translation			IEA	IPR001593 IPR018281 IPR027500 	J:72247 	
MGI:1202063	Rps3a1	ribosomal protein S3A1	3		translation			IEA	ENSP00000346050 P61247 	J:342605 	
MGI:1202063	Rps3a1	ribosomal protein S3A1	3		translation			IEA	UR000106907 	J:342612 	
MGI:1202063	Rps3a1	ribosomal protein S3A1	3		translation			ISO	P61247 	J:164563 	
MGI:1202063	Rps3a1	ribosomal protein S3A1	3		translation			ISS	P61247 	J:342587 	
MGI:98158	Rps4x	ribosomal protein S4, X-linked	X		cytoplasmic translation			NAS		J:314083 	
MGI:98158	Rps4x	ribosomal protein S4, X-linked	X		translation			IBA	P22090 P62701 PTN000171891 	J:161428 	
MGI:98158	Rps4x	ribosomal protein S4, X-linked	X		translation			IEA	IPR000876 	J:72247 	
MGI:1097682	Rps5	ribosomal protein S5	7		cytoplasmic translation			NAS		J:314083 	
MGI:1097682	Rps5	ribosomal protein S5	7		translation			IBA	P46782 PTN000128889 	J:161428 	
MGI:1097682	Rps5	ribosomal protein S5	7		translation			IEA	IPR000235 IPR005716 IPR020606 	J:72247 	
MGI:1097682	Rps5	ribosomal protein S5	7		translation			IEA	ENSP00000196551 P46782 	J:342605 	
MGI:1097682	Rps5	ribosomal protein S5	7		translation			ISO	P46782 	J:164563 	
MGI:1097682	Rps5	ribosomal protein S5	7		translation at postsynapse			NAS		J:263419 	
MGI:1097682	Rps5	ribosomal protein S5	7		translation at presynapse			NAS		J:263419 	
MGI:98159	Rps6	ribosomal protein S6	4		cytoplasmic translation			ISO	P62753 	J:164563 	
MGI:98159	Rps6	ribosomal protein S6	4		cytoplasmic translation			ISS	P62753 	J:342587 	
MGI:98159	Rps6	ribosomal protein S6	4		cytoplasmic translation			NAS		J:314083 	
MGI:98159	Rps6	ribosomal protein S6	4		translation			IEA	IPR001377 IPR014401 IPR018282 	J:72247 	
MGI:3650907	Rps6-ps4	ribosomal protein S6, pseudogene 4	2		cytoplasmic translation			ISO	P62753 	J:164563 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		positive regulation of translation			IEA	ENSP00000225577 P23443 	J:342605 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		positive regulation of translation			ISO	P23443 	J:164563 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		positive regulation of translational initiation			IEA	ENSP00000225577 P23443 	J:342605 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		positive regulation of translational initiation			ISO	P23443 	J:164563 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1927343	Rps6kb2	ribosomal protein S6 kinase, polypeptide 2	19		positive regulation of translational initiation			IEA	ENSP00000308413 Q9UBS0 	J:342605 	
MGI:1927343	Rps6kb2	ribosomal protein S6 kinase, polypeptide 2	19		positive regulation of translational initiation			ISO	Q9UBS0 	J:164563 	
MGI:1333818	Rps7	ribosomal protein S7	12		cytoplasmic translation			NAS		J:314083 	
MGI:1333818	Rps7	ribosomal protein S7	12		translation			IEA	IPR000554 	J:72247 	
MGI:98166	Rps8	ribosomal protein S8	4		cytoplasmic translation			NAS		J:314083 	
MGI:98166	Rps8	ribosomal protein S8	4		translation			IEA	IPR001047 IPR018283 	J:72247 	
MGI:1924096	Rps9	ribosomal protein S9	7		cytoplasmic translation			NAS		J:314083 	
MGI:1924096	Rps9	ribosomal protein S9	7		regulation of translation			IEA	GO:0045182 	J:346132 	
MGI:1924096	Rps9	ribosomal protein S9	7		translation			IEA	IPR005710 	J:72247 	
MGI:1924096	Rps9	ribosomal protein S9	7		translation			IEA	ENSP00000302896 P46781 	J:342605 	
MGI:1924096	Rps9	ribosomal protein S9	7		translation			ISO	P46781 	J:164563 	
MGI:1914347	Rps10	ribosomal protein S10	17		cytoplasmic translation			NAS		J:314083 	
MGI:1914347	Rps10	ribosomal protein S10	17		translation at postsynapse			NAS		J:263419 	
MGI:1914347	Rps10	ribosomal protein S10	17		translation at presynapse			NAS		J:263419 	
MGI:1351329	Rps11	ribosomal protein S11	7		cytoplasmic translation			NAS		J:314083 	
MGI:1351329	Rps11	ribosomal protein S11	7		translation			IEA	IPR000266 IPR019979 	J:72247 	
MGI:1351329	Rps11	ribosomal protein S11	7		translation at postsynapse			NAS		J:263419 	
MGI:1351329	Rps11	ribosomal protein S11	7		translation at presynapse			NAS		J:263419 	
MGI:98105	Rps12	ribosomal protein S12	10		cytoplasmic translation			NAS		J:314083 	
MGI:98105	Rps12	ribosomal protein S12	10		maintenance of translational fidelity			IBA	PTN008528143 S000005896 	J:161428 	
MGI:98105	Rps12	ribosomal protein S12	10		translation			IEA	IPR000530 	J:72247 	
MGI:98105	Rps12	ribosomal protein S12	10		translation at postsynapse			NAS		J:263419 	
MGI:98105	Rps12	ribosomal protein S12	10		translation at presynapse			NAS		J:263419 	
MGI:1915302	Rps13	ribosomal protein S13	7		cytoplasmic translation			NAS		J:314083 	
MGI:1915302	Rps13	ribosomal protein S13	7		translation			IEA	IPR000589 IPR012606 	J:72247 	
MGI:98107	Rps14	ribosomal protein S14	18		cytoplasmic translation			IEA	ENSP00000385425 P62263 	J:342605 	
MGI:98107	Rps14	ribosomal protein S14	18		cytoplasmic translation			NAS		J:314083 	
MGI:98107	Rps14	ribosomal protein S14	18		regulation of translation			IEA	GO:0045182 	J:346132 	
MGI:98107	Rps14	ribosomal protein S14	18		translation			IBA	P62263 PTN000204884 	J:161428 	
MGI:98107	Rps14	ribosomal protein S14	18		translation			IEA	IPR001971 IPR036967 	J:72247 	
MGI:98107	Rps14	ribosomal protein S14	18		translation			IEA	ENSP00000385425 P62263 	J:342605 	
MGI:98107	Rps14	ribosomal protein S14	18		translation			ISO	P62263 	J:164563 	
MGI:98107	Rps14	ribosomal protein S14	18		translation at postsynapse			NAS		J:263419 	
MGI:98107	Rps14	ribosomal protein S14	18		translation at presynapse			NAS		J:263419 	
MGI:98117	Rps15	ribosomal protein S15	10		cytoplasmic translation			NAS		J:314083 	
MGI:98117	Rps15	ribosomal protein S15	10		translation			IEA	IPR002222 IPR005713 IPR023575 	J:72247 	
MGI:2389091	Rps15a	ribosomal protein S15A	7		cytoplasmic translation			NAS		J:314083 	
MGI:2389091	Rps15a	ribosomal protein S15A	7		translation			IEA	IPR000630 IPR035987 	J:72247 	
MGI:2389091	Rps15a	ribosomal protein S15A	7		translation at postsynapse			NAS		J:263419 	
MGI:2389091	Rps15a	ribosomal protein S15A	7		translation at presynapse			NAS		J:263419 	
MGI:98118	Rps16	ribosomal protein S16	7		cytoplasmic translation			NAS		J:314083 	
MGI:98118	Rps16	ribosomal protein S16	7		translation			IEA	IPR000754 IPR020574 	J:72247 	
MGI:98118	Rps16	ribosomal protein S16	7		translation at postsynapse			NAS		J:263419 	
MGI:98118	Rps16	ribosomal protein S16	7		translation at presynapse			NAS		J:263419 	
MGI:1309526	Rps17	ribosomal protein S17	7		cytoplasmic translation			NAS		J:314083 	
MGI:1309526	Rps17	ribosomal protein S17	7		translation			IEA	IPR001210 IPR018273 IPR036401 	J:72247 	
MGI:1309526	Rps17	ribosomal protein S17	7		translation			ISO	NM_017152 	J:49833 	
MGI:98146	Rps18	ribosomal protein S18	17		cytoplasmic translation			NAS		J:314083 	
MGI:98146	Rps18	ribosomal protein S18	17		translation			IEA	IPR001892 IPR018269 	J:72247 	
MGI:1333780	Rps19	ribosomal protein S19	7		cytoplasmic translation			NAS		J:314083 	
MGI:1333780	Rps19	ribosomal protein S19	7		translation			IEA	IPR001266 IPR018277 	J:72247 	
MGI:1914677	Rps20	ribosomal protein S20	4		cytoplasmic translation			NAS		J:314083 	
MGI:1914677	Rps20	ribosomal protein S20	4		translation			IEA	IPR001848 IPR005729 IPR018268 	J:72247 	
MGI:1913731	Rps21	ribosomal protein S21	2		cytoplasmic translation			IEA	ENSP00000345957 P63220 	J:342605 	
MGI:1913731	Rps21	ribosomal protein S21	2		cytoplasmic translation			ISO	P63220 	J:164563 	
MGI:1913731	Rps21	ribosomal protein S21	2		cytoplasmic translation			ISS	P63220 	J:342587 	
MGI:1913731	Rps21	ribosomal protein S21	2		cytoplasmic translation			NAS		J:314083 	
MGI:1913731	Rps21	ribosomal protein S21	2		translation			IEA	IPR001931 IPR018279 	J:72247 	
MGI:1913725	Rps23	ribosomal protein S23	13		cytoplasmic translation			IEA	ENSP00000296674 P62266 	J:342605 	
MGI:1913725	Rps23	ribosomal protein S23	13		cytoplasmic translation			ISO	P62266 	J:164563 	
MGI:1913725	Rps23	ribosomal protein S23	13		cytoplasmic translation			ISS	P62266 	J:342587 	
MGI:1913725	Rps23	ribosomal protein S23	13		cytoplasmic translation			NAS		J:314083 	
MGI:1913725	Rps23	ribosomal protein S23	13		maintenance of translational fidelity			IEA	ENSP00000296674 P62266 	J:342605 	
MGI:1913725	Rps23	ribosomal protein S23	13		maintenance of translational fidelity			ISO	P62266 	J:164563 	
MGI:1913725	Rps23	ribosomal protein S23	13		maintenance of translational fidelity			ISS	P62266 	J:342587 	
MGI:1913725	Rps23	ribosomal protein S23	13		translation			IBA	P0A7S3 P62266 PTN000182999 Q9U0G9 	J:161428 	
MGI:1913725	Rps23	ribosomal protein S23	13		translation			IEA	IPR005680 IPR006032 	J:72247 	
MGI:1913725	Rps23	ribosomal protein S23	13		translation			IEA	ENSP00000296674 P62266 	J:342605 	
MGI:1913725	Rps23	ribosomal protein S23	13		translation			ISO	P62266 	J:164563 	
MGI:1913725	Rps23	ribosomal protein S23	13		translation			ISS	P62266 	J:342587 	
MGI:98147	Rps24	ribosomal protein S24	14		cytoplasmic translation			NAS		J:314083 	
MGI:98147	Rps24	ribosomal protein S24	14		translation			IEA	IPR001976 IPR012678 	J:72247 	
MGI:98147	Rps24	ribosomal protein S24	14		translation			ISO	NM_033022 	J:1948 	
MGI:98147	Rps24	ribosomal protein S24	14		translation at postsynapse			NAS		J:263419 	
MGI:98147	Rps24	ribosomal protein S24	14		translation at presynapse			NAS		J:263419 	
MGI:1922867	Rps25	ribosomal protein S25	9		cytoplasmic translation			NAS		J:314083 	
MGI:1351628	Rps26	ribosomal protein S26	10		cytoplasmic translation			IEA	ENSP00000496643 P62854 	J:342605 	
MGI:1351628	Rps26	ribosomal protein S26	10		cytoplasmic translation			ISO	P62854 	J:164563 	
MGI:1351628	Rps26	ribosomal protein S26	10		cytoplasmic translation			ISS	P62854 	J:342587 	
MGI:1351628	Rps26	ribosomal protein S26	10		cytoplasmic translation			NAS		J:314083 	
MGI:1351628	Rps26	ribosomal protein S26	10		translation			IEA	IPR000892 	J:72247 	
MGI:1351628	Rps26	ribosomal protein S26	10		translation at postsynapse			NAS		J:263419 	
MGI:1351628	Rps26	ribosomal protein S26	10		translation at presynapse			NAS		J:263419 	
MGI:1888676	Rps27	ribosomal protein S27	3		translation			IEA	IPR000592 IPR011332 	J:72247 	
MGI:1888676	Rps27	ribosomal protein S27	3		translation at postsynapse	happens in cerebral cortex		EXP		J:326499 	
MGI:1888676	Rps27	ribosomal protein S27	3		translation at postsynapse	happens in cerebral cortex		IDA		J:326499 	
MGI:1888676	Rps27	ribosomal protein S27	3		translation at postsynapse	happens in cerebral cortex		NAS		J:326499 	
MGI:1888676	Rps27	ribosomal protein S27	3		translation at presynapse	happens in cerebral cortex		EXP		J:326499 	
MGI:1888676	Rps27	ribosomal protein S27	3		translation at presynapse	happens in cerebral cortex		IDA		J:326499 	
MGI:1888676	Rps27	ribosomal protein S27	3		translation at presynapse	happens in cerebral cortex		NAS		J:326499 	
MGI:1925544	Rps27a	ribosomal protein S27A	11		cytoplasmic translation			NAS		J:314083 	
MGI:1925544	Rps27a	ribosomal protein S27A	11		translation			IEA	IPR002906 IPR011332 	J:72247 	
MGI:1925544	Rps27a	ribosomal protein S27A	11		translation at postsynapse			NAS		J:263419 	
MGI:1925544	Rps27a	ribosomal protein S27A	11		translation at presynapse			NAS		J:263419 	
MGI:1915191	Rps27l	ribosomal protein S27-like	9		positive regulation of translation			IEA	ENSP00000331019 Q71UM5 	J:342605 	
MGI:1915191	Rps27l	ribosomal protein S27-like	9		positive regulation of translation			ISO	Q71UM5 	J:164563 	
MGI:1915191	Rps27l	ribosomal protein S27-like	9		translation			IEA	IPR000592 IPR011332 	J:72247 	
MGI:1859516	Rps28	ribosomal protein S28	17		cytoplasmic translation			IEA	ENSP00000472469 P62857 	J:342605 	
MGI:1859516	Rps28	ribosomal protein S28	17		cytoplasmic translation			ISO	P62857 	J:164563 	
MGI:1859516	Rps28	ribosomal protein S28	17		cytoplasmic translation			ISS	P62857 	J:342587 	
MGI:1859516	Rps28	ribosomal protein S28	17		cytoplasmic translation			NAS		J:314083 	
MGI:1859516	Rps28	ribosomal protein S28	17		translation			IEA	IPR000289 	J:72247 	
MGI:1859516	Rps28	ribosomal protein S28	17		translation at postsynapse			NAS		J:263419 	
MGI:1859516	Rps28	ribosomal protein S28	17		translation at presynapse			NAS		J:263419 	
MGI:107681	Rps29	ribosomal protein S29	12		cytoplasmic translation			IBA	P62273 PTN000244187 	J:161428 	
MGI:107681	Rps29	ribosomal protein S29	12		cytoplasmic translation			IEA	ENSP00000245458 P62273 	J:342605 	
MGI:107681	Rps29	ribosomal protein S29	12		cytoplasmic translation			ISO	P62273 	J:164563 	
MGI:107681	Rps29	ribosomal protein S29	12		cytoplasmic translation			ISS	P62273 	J:342587 	
MGI:107681	Rps29	ribosomal protein S29	12		cytoplasmic translation			NAS		J:314083 	
MGI:107681	Rps29	ribosomal protein S29	12		translation			IEA	IPR001209 IPR018271 	J:72247 	
MGI:107681	Rps29	ribosomal protein S29	12		translation			ISO	L31610 	J:35064 	
MGI:105381	Rpsa	ribosomal protein SA	9		cytoplasmic translation			IBA	PTN000160709 S000003446 S000004038 	J:161428 	
MGI:105381	Rpsa	ribosomal protein SA	9		cytoplasmic translation			NAS		J:314083 	
MGI:105381	Rpsa	ribosomal protein SA	9		translation			IEA	IPR001865 IPR005707 IPR018130 IPR027498 IPR027504 	J:72247 	
MGI:105381	Rpsa	ribosomal protein SA	9		translation			IEA	UR000107182 	J:342612 	
MGI:2141440	Rpusd3	RNA pseudouridylate synthase domain containing 3	6		positive regulation of mitochondrial translation			IEA	ENSP00000373331 Q6P087 	J:342605 	
MGI:2141440	Rpusd3	RNA pseudouridylate synthase domain containing 3	6		positive regulation of mitochondrial translation			ISO	Q6P087 	J:164563 	
MGI:2141440	Rpusd3	RNA pseudouridylate synthase domain containing 3	6		positive regulation of mitochondrial translation			ISS	Q6P087 	J:342587 	
MGI:1919239	Rpusd4	RNA pseudouridylate synthase domain containing 4	9		positive regulation of mitochondrial translation			IEA	ENSP00000298317 Q96CM3 	J:342605 	
MGI:1919239	Rpusd4	RNA pseudouridylate synthase domain containing 4	9		positive regulation of mitochondrial translation			ISO	Q96CM3 	J:164563 	
MGI:1919239	Rpusd4	RNA pseudouridylate synthase domain containing 4	9		positive regulation of mitochondrial translation			ISS	Q96CM3 	J:342587 	
MGI:1913771	Rwdd1	RWD domain containing 1	10		cytoplasmic translation			IBA	PTN000265414 S000002559 	J:161428 	
MGI:98214	Rxra	retinoid X receptor alpha	2		positive regulation of translational initiation by iron			IGI	MGI:1201686 	J:204716 	
MGI:1338947	S100a9	S100 calcium binding protein A9 (calgranulin B)	3		regulation of translation			IMP		J:219615 	
MGI:1921730	Samd4	sterile alpha motif domain containing 4	14		negative regulation of translation			IEA	IPR037093 IPR037634 	J:72247 	
MGI:1921730	Samd4	sterile alpha motif domain containing 4	14		positive regulation of translation			IEA	ENSP00000452535 Q9UPU9 	J:342605 	
MGI:1921730	Samd4	sterile alpha motif domain containing 4	14		positive regulation of translation			ISO	Q9UPU9 	J:73065 	
MGI:1921730	Samd4	sterile alpha motif domain containing 4	14		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2448542	Samd4b	sterile alpha motif domain containing 4B	7		negative regulation of translation			IEA	IPR037093 IPR037634 	J:72247 	
MGI:1913368	Sarnp	SAP domain containing ribonucleoprotein	10		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		cytoplasmic translation			IEA	ENSP00000234677 P49591 	J:342605 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		cytoplasmic translation			ISO	P49591 	J:164563 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		cytoplasmic translation			ISS	P49591 	J:342587 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		selenocysteine incorporation			IEA	ENSP00000234677 P49591 	J:342605 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		selenocysteine incorporation			ISO	P49591 	J:164563 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		selenocysteine incorporation			ISS	P49591 	J:342587 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		seryl-tRNA aminoacylation			IBA	P49591 PTN002623036 Q9HGT6 Q9N0F3 S000001053 S000002430 	J:161428 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		seryl-tRNA aminoacylation			IEA	IPR002317 	J:72247 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		seryl-tRNA aminoacylation			IEA	ENSP00000234677 P49591 	J:342605 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		seryl-tRNA aminoacylation			ISO	P49591 	J:164563 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		seryl-tRNA aminoacylation			ISS	P49591 	J:342587 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		translation			IEA	KW-0648 	J:60000 	
MGI:102809	Sars1	seryl-tRNA synthetase 1	3		tRNA aminoacylation for protein translation			IEA	IPR002314 	J:72247 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		mitochondrial seryl-tRNA aminoacylation			IBA	PTN000207154 S000001053 	J:161428 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		seryl-tRNA aminoacylation			IEA	IPR002317 	J:72247 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		seryl-tRNA aminoacylation			ISS	Q9N0F3 	J:63028 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		translation			IEA	KW-0648 	J:60000 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		tRNA aminoacylation for protein translation			IEA	IPR002314 	J:72247 	
MGI:1914759	Saysd1	SAYSVFN motif domain containing 1	14		rescue of stalled ribosome			IEA	ENSP00000229903 Q9NPB0 	J:342605 	
MGI:1914759	Saysd1	SAYSVFN motif domain containing 1	14		rescue of stalled ribosome			ISO	Q9NPB0 	J:164563 	
MGI:1914759	Saysd1	SAYSVFN motif domain containing 1	14		rescue of stalled ribosome			ISS	Q9NPB0 	J:342587 	
MGI:2145950	Scrib	scribbled planar cell polarity	15		negative regulation of translational initiation			ISO	Q14160 	J:164563 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		positive regulation of selenocysteine incorporation			ISO	RGD:620991 	J:155856 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation			IBA	MGI:1922670 PTN002665097 Q96T21 RGD:620991 	J:161428 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation	uses Selenot,uses Gpx1,uses Selenow,uses Gpx4,uses Selenom		IMP	MGI:2181426 MGI:5583885 	J:213480 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation			IMP	MGI:4433050 	J:213080 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation			IMP		J:247130 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation			ISO	RGD:620991 	J:155856 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation			ISO	Q96T21 	J:164563 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		translation			IMP		J:247130 	
MGI:1098791	Sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	5		selenocysteine incorporation			IBA	MGI:1098791 PTN000986608 	J:161428 	
MGI:1098791	Sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	5		selenocysteine incorporation			IDA		J:114736 	
MGI:1098791	Sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	5		translation			IEA	KW-0648 	J:60000 	
MGI:1914120	Serbp1	serpine1 mRNA binding protein 1	6		negative regulation of translation			IDA		J:334176 	
MGI:1914120	Serbp1	serpine1 mRNA binding protein 1	6		negative regulation of translation			IEA	ENSP00000354591 Q8NC51 	J:342605 	
MGI:1914120	Serbp1	serpine1 mRNA binding protein 1	6		negative regulation of translation			ISO	Q8NC51 	J:164563 	
MGI:1914120	Serbp1	serpine1 mRNA binding protein 1	6		negative regulation of translation			ISS	Q8NC51 	J:342587 	
MGI:1914120	Serbp1	serpine1 mRNA binding protein 1	6		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1914120	Serbp1	serpine1 mRNA binding protein 1	6		ribosome hibernation			IDA		J:334176 	
MGI:1914120	Serbp1	serpine1 mRNA binding protein 1	6		ribosome hibernation			IEA	ENSP00000354591 Q8NC51 	J:342605 	
MGI:1914120	Serbp1	serpine1 mRNA binding protein 1	6		ribosome hibernation			ISO	Q8NC51 	J:164563 	
MGI:92638	Serp1	stress-associated endoplasmic reticulum protein 1	3		positive regulation of translation			IMP	MGI:3652355 	J:106619 	
MGI:2651874	Sesn2	sestrin 2	4		negative regulation of translation in response to endoplasmic reticulum stress			IEA	ENSP00000253063 P58004 	J:342605 	
MGI:2651874	Sesn2	sestrin 2	4		negative regulation of translation in response to endoplasmic reticulum stress			IMP		J:224583 	
